280.776,280.776,252.4194,249.7007,277.137
235.7228,263.8438,277.4582,236.9115,336.0159
224.4077,228.5856,246.7589,249.9432,248.4691
247.1351,247.1351,247.1351,247.1351,253.4668
254.1598,260.5592,260.154,224.62,247.4617
250.0498,236.8969,220.1932,226.6259,241.5117
240.5425,249.2052,250.1046,248.8326,253.4554
254.9181,235.3824,234.4538,226.0921,231.4599
227.6759,217.2242,242.029,221.3695,209.9491
218.0939,216.6069,222.801,238.2845,235.0832
254.1974,244.8737,240.6374,222.2327,244.3245
243.0795,221.9337,235.9824,231.6725,228.1109
240.7722,242.8849,260.1652,272.9599,266.6965
253.8025,249.5807,243.9886,231.099,229.0227
235.6408,248.908,234.216,264.4621,277.6393
250.975,245.9155,231.4615,233.7316,238.504
260.6401,264.3358,236.3356,234.6442,219.9231
236.0814,254.7011,264.0497,265.3113,260.8976
254.3247,227.5549,229.034,232.1079,234.4057
231.8523,226.2702,231.0178,234.9662,247.1101
255.9498,259.718,233.6589,257.2996,242.072
239.411,255.3915,247.5589,233.8851,234.1593
232.6266,230.6569,243.395,247.28,237.4184
254.6713,233.1188,245.2683,260.7104,246.5482
223.2836,221.6996,220.984,215.8293,250.5515
246.2003,263.4828,230.3711,240.3295,250.3579
237.1816,237.5941,242.4028,234.9218,223.4317
228.6314,250.8156,242.6428,219.6795,235.3784
231.4222,231.9101,223.149,234.1783,250.5023
239.9339,238.4963,230.4566,239.6063,224.8169
241.8454,244.7071,239.5653,223.8568,216.5854
216.4264,230.3806,234.2536,259.1226,257.2888
235.7981,250.7687,249.8667,237.2498,238.1112
244.959,234.1372,247.1759,267.3559,272.1852
237.1481,230.2914,214.757,243.177,261.0758
239.7459,245.9655,256.4917,239.1403,226.9777
232.3677,228.0776,257.5075,280.0323,205.9974
227.117,199.0867,206.9833,270.3027,282.7133
255.4921,259.5562,224.2155,221.5014,171.2813
91.35907,91.35907,91.35907,91.35907,99.41671
99.41671,99.41671,195.2356,211.7291,198.1012
208.6891,208.6891,226.3183,203.9,187.5286
147.2171,230.9494,208.2315,242.9268,185.582
180.864,201.9831,209.008,212.5793,219.0874
191.218,207.4715,206.3057,228.5937,231.9908
243.4173,256.9254,251.4879,236.9884,218.6144
211.3416,210.1962,204.5845,194.8468,177.6872
207.5541,199.7663,201.5473,202.7292,215.313
205.922,199.7596,176.0272,184.6185,188.7409
193.0347,196.643,192.3338,182.8986,178.8765
172.0591,173.8118,178.2559,192.435,188.9621
174.2708,165.9784,182.5912,186.6961,181.3434
201.5021,201.3934,195.1019,197.5672,188.7082
187.6719,198.6822,199.4776,206.4588,213.2251
214.8537,219.5979,215.2095,213.9995,210.0311
198.3096,208.3561,203.407,212.0399,219.4248
206.4253,203.6093,211.6766,220.5947,228.7382
221.9555,233.4849,234.1537,219.2391,240.2828
239.978,268.9436,242.9159,219.6088,209.3307
213.8165,213.3123,222.1371,219.4633,296.455
289.2392,290.2316,167.7114,166.7685,138.5453
157.837,177.9174,239.2053,239.2053,134.5475
171.655,151.7195,187.1235,159.0356,168.9442
191.3341,201.9645,200.2219,202.9076,197.7642
233.4706,235.5459,221.1063,218.4926,234.8958
230.8882,211.0927,208.567,231.3236,226.9998
232.8594,235.3494,227.1375,230.3127,220.7357
208.5407,209.8048,195.5934,198.4433,193.7044
213.5995,230.8508,222.5696,231.0768,231.8683
213.3058,217.9194,203.8156,228.2572,228.9287
223.309,223.4061,218.4281,210.2744,218.2087
225.7128,231.4761,212.7163,213.3162,215.004
211.7454,213.9764,200.4139,186.7129,225.342
224.901,233.4574,218.3454,222.789,235.9403
232.1294,225.3645,235.8931,231.8728,227.8047
227.3223,253.8365,235.9505,213.6728,229.2502
237.331,229.4082,228.8244,219.6088,216.9855
213.773,214.2644,232.843,230.9646,245.6468
224.2723,226.5285,243.2581,227.3342,267.4554
251.6712,226.7536,263.6623,255.0466,270.6486
236.1795,266.7301,251.2159,252.6609,251.8821
298.3094,208.7764,208.7764,208.7764,208.7764
243.67,243.6897,229.2442,242.8346,237.3532
226.255,199.9371,212.2683,207.7223,219.5806
301.0624,291.2013,214.9822,224.1264,233.7653
241.2889,234.1942,218.2309,221.3761,251.5985
210.6681,213.1746,219.6948,217.2615,259.4564
230.5354,229.623,245.2896,224.791,218.251
225.9753,218.2541,237.1045,239.7011,239.5912
219.8314,224.8693,221.7696,218.2107,249.3698
218.4765,215.9796,219.4132,232.2924,218.349
247.4926,234.7308,241.4061,237.3096,237.7855
231.8911,220.4065,218.1528,225.5788,256.9471
254.7783,247.8092,246.9566,232.2571,219.5584
214.9175,230.4207,226.5732,220.6902,219.7597
231.7212,231.6361,226.0212,228.6611,243.3155
257.792,258.84,264.7563,270.0774,219.0127
217.8154,238.1021,237.6091,237.6534,233.4674
242.5911,225.1816,225.4665,231.6714,230.6897
231.6778,230.4967,233.582,244.4213,243.9005
237.863,230.0061,237.4404,237.6775,241.6352
214.7002,213.8569,214.813,219.7195,205.1171
215.5203,229.6411,232.9299,255.9683,273.9694
245.5883,233.6186,240.0448,249.9772,227.6574
226.8207,228.6746,223.4753,219.333,267.6433
263.9081,324.5465,329.1695,329.2132,216.8236
214.6993,211.0192,153.6352,171.9858,180.1188
116.8951,238.7884,252.0375,230.728,196.4148
250.1937,252.5177,244.9919,231.0947,229.8341
230.0569,224.6481,216.2521,207.8396,226.244
226.6585,224.8859,231.1904,227.0028,260.3628
232.4306,237.9752,228.0357,215.3591,223.4778
221.753,213.9209,227.532,229.5743,211.6393
222.9545,214.5489,214.9912,218.6175,240.2603
222.1438,230.7029,302.3662,330.8432,334.276
334.276,334.276,334.276,334.276,69.4407
99.41671,99.41671,99.41671,99.41671,182.8582
182.8582,187.7089,166.0513,144.0747,193.6003
185.2311,194.128,152.8441,157.442,153.7144
150.6691,150.0651,183.7707,154.9955,221.8106
334.3513,175.2185,184.0638,180.9691,168.1746
176.3242,181.1186,176.2698,187.8581,184.4133
238.0508,238.3992,230.1808,211.6907,211.2908
214.6781,231.7764,186.5304,176.3516,208.4763
206.457,172.1141,244.7801,251.5718,243.6115
252.0665,253.9077,233.8965,240.8852,247.427
255.5239,238.5999,258.9707,252.4868,250.9673
241.9564,267.0696,236.0444,223.4944,233.5521
239.1382,242.9758,247.057,245.3601,254.7038
251.3889,243.4287,226.4155,226.2972,228.2348
242.127,244.1414,240.9373,253.261,250.3974
241.356,246.9228,246.6126,260.6414,244.1631
256.1931,200.772,188.1852,187.9747,265.4303
268.8308,262.2576,212.985,196.1147,268.4486
265.9008,274.2108,252.0715,194.0854,183.2811
188.288,196.4993,197.5655,198.8848,206.0161
193.0445,255.6857,250.0232,247.5228,253.7605
243.2525,247.6197,252.596,252.6742,234.5786
241.9889,223.7189,239.3386,262.5561,276.1763
287.7593,268.8547,238.7644,237.6918,249.3593
234.9939,246.947,259.9286,249.4184,237.5802
247.5871,263.5879,260.5356,227.5398,243.7487
298.4677,289.2777,308.0274,310.5999,310.4656
213.0587,203.7952,213.5887,224.1061,217.209
202.8953,202.8953,202.8953,252.7795,252.7795
226.5538,196.9273,196.9273,196.9273,283.7725
177.7137,190.8365,182.5746,194.7383,185.7168
213.5576,214.02,316.3815,226.5538,196.9273
193.8328,233.5237,215.2732,228.7222,224.441
244.942,166.0726,312.0193,312.0193,312.0193
312.0193,252.4245,252.4245,238.2685,272.2987
252.4815,247.257,268.3676,255.9828,246.869
212.3761,217.9412,204.0585,215.4402,296.7097
291.3798,232.1405,256.4058,242.7394,245.4305
239.5055,235.164,228.8879,210.813,222.2443
235.7283,230.8494,242.5183,242.1148,236.5327
241.2952,241.4543,245.0238,226.5995,228.0193
229.809,210.1149,235.1977,228.9105,242.3779
230.4273,240.1343,245.6724,242.8022,235.0082
247.6952,231.0433,242.8232,245.7817,268.8465
265.9101,255.4443,229.8245,231.447,214.5651
218.5146,223.1849,233.1324,234.0941,239.2631
246.3982,248.9673,265.6773,241.7895,246.9905
236.435,254.1563,238.9464,255.7973,250.4618
251.3436,226.4903,255.8245,265.1403,257.2047
264.5643,213.1416,213.1416,213.1416,253.4561
213.1416,220.6712,239.5343,263.7039,245.1083
247.6816,242.0759,265.9445,266.3872,254.7513
254.3059,252.7353,244.7013,238.1047,226.4826
215.016,209.8076,247.9973,248.8326,249.0415
254.7193,260.2277,270.5057,270.2838,281.5811
277.0744,261.8182,247.9061,244.0188,218.3458
230.5876,236.5602,258.2837,263.3979,236.4019
237.2759,238.3786,241.9445,245.5539,253.7397
239.202,241.0263,241.8638,236.2961,232.1237
253.4139,254.9843,234.613,234.1049,246.469
247.5092,235.3449,236.8519,234.2626,241.599
232.6063,241.1583,235.4956,244.9243,234.2722
251.494,242.5795,245.5123,252.2781,261.725
232.9364,232.6044,229.6242,242.4003,248.4852
243.331,257.6329,255.1811,248.452,234.5319
252.0647,246.5948,243.2228,234.5325,240.0695
251.4828,268.3117,268.6647,255.5071,233.1186
238.9735,238.0383,232.1888,245.4383,225.033
222.661,207.8966,250.6293,245.9917,248.0329
260.1444,229.2815,229.2815,201.0258,260.4649
189.1734,192.6539,199.2591,270.1632,273.9495
264.9232,251.1311,264.1817,261.7267,244.2717
233.9814,259.0216,278.8916,258.4701,260.9543
213.4304,226.4324,241.9339,226.3231,235.8789
268.4179,268.4179,120.3086,166.329,187.0153
240.0153,250.1142,243.9704,244.1735,230.7595
261.3231,214.9305,227.9405,238.6787,245.1895
261.1175,260.3741,233.4558,233.3821,220.001
205.977,226.3716,217.8124,246.917,242.9702
243.8566,244.7902,219.8769,240.4016,240.0944
220.1423,219.3678,232.2756,236.5225,229.4588
251.5366,223.2632,239.2595,241.9733,233.91
227.5502,222.139,238.1585,248.4458,263.6306
246.6867,244.3724,232.6192,223.9097,261.4163
247.6159,216.3919,219.7776,246.1193,225.9785
224.2362,209.241,216.0156,214.2004,221.8077
216.9623,220.1049,218.9756,244.4332,246.9858
237.2688,222.7572,227.1013,220.7087,220.3643
227.0514,223.4476,239.2281,231.4848,241.3588
245.1407,228.2893,241.16,225.558,221.3196
224.2788,229.6136,208.8369,223.6568,246.0069
234.4344,262.0083,242.3904,222.3518,214.7784
239.0798,254.6519,248.2331,265.0302,248.1327
252.9725,235.7559,234.665,241.9102,212.8644
254.408,263.4199,256.6017,246.6181,228.3177
239.9958,252.1221,247.2716,232.001,229.4241
221.5765,242.5547,238.2895,232.6322,247.8315
251.25,236.0521,239.8976,221.8201,210.4462
228.6299,241.974,234.5931,244.1749,241.4308
235.1416,231.9249,220.6012,222.897,234.0125
240.7599,241.886,243.8127,235.14,231.5532
233.6551,230.6232,221.221,222.935,197.4907
197.0113,217.9444,224.722,224.3964,217.4378
211.3315,198.3563,196.175,181.3419,204.8479
208.6998,227.6066,246.5236,239.4977,238.038
207.6865,208.4956,234.747,244.0086,277.137
277.137,223.7193,241.3285,234.6844,262.6225
238.2081,251.3365,235.064,269.8835,217.596
217.8851,199.8245,220.6941,200.7235,203.4336
198.3287,200.3057,201.8109,215.5806,209.4331
213.2479,212.5855,201.9541,209.8022,201.072
196.2876,194.649,190.0421,239.7652,239.7357
215.9388,209.4118,206.5108,200.6039,214.0495
212.6764,202.3887,205.5958,208.1626,223.8607
226.1752,214.2269,218.2949,215.6986,226.6594
212.0962,215.8162,199.2391,204.3941,236.0171
229.4955,210.506,222.5232,215.9928,219.7457
228.1995,216.7208,199.0403,206.9457,222.8395
227.8449,225.2948,234.7411,218.2729,207.8268
226.2691,222.9965,215.9181,222.3642,203.4177
206.491,211.7015,229.0595,219.4085,217.1832
217.9124,223.7942,248.012,229.3247,203.4483
208.2286,205.4775,230.0792,242.0212,239.6284
235.9918,232.6782,227.7972,221.8843,219.0475
227.3193,225.2442,213.7139,244.8865,247.2173
235.7837,221.3924,220.8899,219.071,219.0871
233.5855,234.4452,214.7811,215.0175,213.7233
217.7331,233.5191,237.6072,230.1418,232.7918
245.7171,233.043,212.396,215.224,210.9986
206.5212,236.2507,226.8269,231.747,223.7827
228.1685,207.1982,222.0613,212.3029,218.5624
199.4451,227.029,215.8219,217.0183,233.6325
230.4468,222.2627,230.1152,222.1411,207.8346
211.9742,223.2708,235.2424,240.8406,233.5979
225.3247,245.1876,225.2741,219.3701,224.9497
220.1942,211.6116,241.9207,238.5804,219.6709
245.3121,226.8335,241.956,230.5482,276.0107
266.7072,249.8332,256.5803,254.8368,260.8044
252.774,226.2314,229.594,236.7545,252.0309
252.2089,235.5121,217.9285,238.2533,232.2029
238.0791,246.7905,285.6303,291.6743,320.369
265.1458,296.7414,257.0651,239.4016,229.2528
228.2179,227.0519,237.6922,262.8229,236.2312
234.2349,236.4699,226.9196,244.2936,236.7572
250.6173,235.1536,223.6956,230.059,239.1395
227.3319,223.4767,218.7992,250.1198,242.976
225.675,230.1535,201.695,224.1274,244.3804
240.585,256.2668,255.3297,219.2183,219.6549
239.0882,250.5849,229.2471,229.3613,232.5445
227.2186,209.0198,205.4957,233.7583,215.1692
209.8041,213.6409,244.7496,231.0288,237.776
230.8857,229.4642,255.5336,250.7082,213.7693
220.462,211.7015,213.6195,244.6072,256.3251
238.573,231.6075,253.9307,243.3494,246.5475
223.0208,210.0048,229.6577,215.7113,233.4415
218.8558,225.3814,231.9723,242.2544,234.0478
220.9457,223.0545,242.4071,239.478,231.9109
234.3841,233.2517,226.5777,239.6838,231.5141
227.2972,223.3676,229.4472,236.1132,238.7153
241.4578,222.5501,238.5923,241.8768,225.5975
215.5744,212.1477,213.6521,217.5562,228.0483
243.5433,236.9481,240.0718,217.1325,231.2664
232.5116,227.5033,199.5639,217.2084,233.9697
230.9773,236.6251,246.4169,202.2105,226.9798
242.6318,219.0929,212.685,212.8195,214.9425
221.6117,231.7656,219.9375,217.993,218.4616
223.1532,212.4109,213.9824,200.8611,216.5978
224.7818,232.5875,221.4548,235.0704,226.0912
241.1107,226.905,222.7531,192.9732,197.6566
211.8374,225.5933,230.8398,221.5931,205.8669
228.1947,227.4858,235.4121,211.0767,224.1448
232.7254,199.5055,187.1762,184.1548,239.1716
259.5962,208.842,241.6809,208.842,208.842
208.842,241.6809,241.6809,175.4145,179.3493
191.5771,201.8048,229.8727,227.8979,247.3077
250.5369,255.9983,234.9541,242.4128,233.8056
245.8549,227.7982,222.0222,223.1346,242.4156
235.067,246.0186,236.9071,218.7076,234.7028
236.3796,214.082,216.9863,233.3758,260.6635
256.3956,238.575,229.1743,211.2281,225.9861
229.5673,217.7409,215.6508,215.6034,255.9239
227.9103,229.5297,223.0539,225.1057,215.6299
230.1014,215.823,213.9022,206.1202,225.6428
238.7144,247.0449,224.6403,224.1122,236.4669
230.1646,230.4313,220.7854,221.1422,222.0912
249.7217,243.0479,239.7145,233.5959,237.5897
238.244,238.0117,228.3061,226.0232,245.1279
230.465,237.2586,235.4113,226.0858,243.5139
248.5664,234.5106,236.0133,235.8691,214.7568
215.3631,239.0905,227.3302,227.9307,234.3877
230.6834,216.3347,214.2538,214.7903,207.2384
225.017,248.4776,226.8291,235.4229,247.2857
240.1717,229.2967,227.6945,227.1469,213.9077
219.4716,221.8974,230.9729,231.8942,247.7068
228.7283,232.5246,237.6005,233.1565,226.2993
213.9979,221.7951,227.8789,241.3727,233.1144
233.1968,230.8217,228.3409,234.7753,235.3941
223.4044,223.2995,224.1209,232.7516,240.7108
236.9328,234.1719,224.0817,229.1467,223.6219
224.3129,212.5692,214.7737,219.0255,236.4857
218.7351,228.422,231.4392,238.2637,218.8725
226.6744,227.5791,226.041,236.0987,246.907
246.5362,244.2028,231.2595,217.0628,227.7181
245.4922,232.7004,214.8176,236.2492,299.3019
344.1657,308.5999,278.1261,278.3358,258.1161
235.692,244.1674,223.1258,237.3686,242.9865
242.9865,254.2566,254.2566,222.4292,238.1301
238.1301,222.7172,253.6913,266.185,272.8659
288.9383,222.4292,238.1301,218.3939,226.4384
253.6913,272.8659,255.9493,326.2927,341.2608
279.9582,223.8578,235.067,240.1618,228.6019
240.4776,232.3465,229.5791,258.9034,239.4789
231.3874,225.0655,228.1514,234.8239,227.4897
222.7636,235.8028,224.266,221.4274,220.8789
216.0439,234.0352,246.9969,236.6293,239.2431
245.8349,233.9638,226.6352,222.6194,224.1169
224.125,222.9217,203.3295,223.3665,222.4682
230.1322,238.4337,237.2765,208.5181,209.7293
226.2013,210.7782,215.3593,212.5773,227.0244
218.8503,220.0025,241.5006,197.0456,227.4974
222.742,235.4421,233.8335,233.3319,210.3024
228.8006,221.6615,237.4568,236.7664,204.7087
237.7445,240.9321,231.4197,226.5669,231.5403
215.5159,211.9163,241.7567,243.3899,246.1234
258.8054,217.4584,206.9645,217.0629,220.7273
209.1987,221.195,228.7877,208.2718,222.3993
219.9647,233.9969,218.5788,226.5047,213.9075
213.7551,202.4463,227.8001,219.9815,213.3313
232.9512,226.47,221.7156,211.2479,228.869
203.2745,212.8938,248.242,200.0596,214.4888
233.0534,217.8752,223.3772,238.6719,232.2017
237.0749,232.5973,236.3062,232.9865,232.6249
231.0188,231.1515,238.3164,200.971,227.4779
220.812,211.0397,231.3999,232.4817,215.8166
212.8358,220.2942,223.9749,227.6885,230.5662
233.2067,231.6994,238.3242,209.2785,211.1946
206.5711,224.216,231.3089,226.163,217.9959
206.054,219.0166,218.8641,231.956,245.4683
229.5688,222.4162,243.764,215.2862,228.9549
248.6894,265.6872,261.9054,257.6993,239.9105
228.6387,238.3608,214.0436,149.0856,149.0856
232.954,250.8987,250.8987,112.8547,157.3073
201.8746,188.056,234.1578,231.2648,229.4995
230.3451,249.5183,260.6982,262.0623,279.4856
247.9933,245.5712,242.2476,248.4132,225.6072
205.3917,231.8382,219.5574,229.8365,216.8639
217.5163,205.8898,245.1799,237.5546,239.5553
234.07,234.5659,226.2971,224.1622,227.581
246.4217,228.3665,226.5448,239.4185,232.949
224.0876,216.4173,208.6681,224.7272,210.9745
203.0721,204.1529,213.8827,216.1556,228.9637
231.2307,230.6459,233.687,200.9092,203.9445
207.3175,215.7092,225.9627,222.9517,232.0452
233.1598,212.8201,214.5791,248.4113,229.4299
235.3771,233.9862,228.71,228.7012,231.7158
233.2325,231.9545,237.6155,227.3203,219.6017
223.3705,218.9419,258.7362,223.7114,229.6312
233.3008,224.0482,211.7431,218.4074,205.8004
212.1492,224.291,233.7019,235.9495,226.0419
225.2108,206.5038,234.3482,211.3784,234.4149
241.9018,247.4709,236.3012,243.054,239.997
250.5754,251.196,250.7094,239.274,225.4308
222.1627,257.6614,251.1966,253.5594,251.7798
238.1383,225.022,242.1556,231.0116,227.8075
266.6055,284.8767,262.6094,241.492,227.0254
246.2052,244.7772,232.5681,235.4504,240.0698
236.9968,228.595,234.717,229.8214,210.6603
205.7571,215.1657,231.1146,218.1491,212.2939
239.4335,251.5483,259.8008,260.2628,243.9429
229.7622,229.3888,242.6581,209.4011,223.9278
224.5247,231.9553,223.248,227.46,241.242
234.3906,238.2593,296.6448,329.2026,303.2911
274.8004,264.9327,248.7858,271.0951,253.8617
229.9448,233.26,250.915,220.1672,197.2879
252.1566,260.7669,221.5217,248.5902,261.026
260.5492,226.4642,255.6654,272.6434,226.235
239.1184,230.6013,223.9112,226.6589,236.0452
227.7339,214.4495,223.4294,221.1554,214.4356
213.8694,225.5479,229.4128,229.2083,231.9411
220.0863,214.8581,242.0438,202.7101,203.2276
212.8848,219.9355,240.8601,227.516,236.4445
234.4133,226.2166,210.1046,209.9039,232.3043
226.406,218.4241,213.4976,215.4746,244.5462
242.4015,228.72,228.9521,222.7202,207.0475
215.3632,226.6033,229.1931,243.6136,246.5589
234.2385,229.2453,226.1805,223.7933,229.3401
215.9236,218.9534,230.3594,240.6002,239.9906
229.0942,234.2797,211.8108,225.609,222.961
219.1567,209.7214,206.0177,231.464,245.4854
239.2659,241.4938,238.9504,232.6576,232.4773
215.5835,212.4798,222.3149,207.2371,220.08
229.3153,230.7026,225.5122,235.1378,227.1442
222.7134,239.6288,228.6416,219.0419,224.7902
237.0576,226.1554,247.6764,229.5733,239.8477
213.728,203.46,211.6681,210.3269,212.8748
233.3624,243.8854,225.5165,227.6689,218.5696
232.9737,230.6029,229.4194,198.8749,220.0766
220.7712,203.9707,218.877,225.5956,228.1979
221.3462,212.3658,206.3772,222.4118,207.3131
227.7134,187.5536,215.7127,231.8972,228.0016
232.9724,236.5201,220.7446,220.4187,207.4093
215.063,222.5897,223.9748,217.9106,215.6918
202.8027,247.8657,203.1829,211.0842,199.7444
199.7095,207.703,226.3723,226.5235,243.3124
259.6228,244.2747,228.1814,224.691,230.6525
